SP;GD;NUM_BP;DROPPED_PAIRS;SEQS
Muscicapa_sibirica;0.0170808284794684;102;0;4
Muscicapa_striata;0.0227350140457187;1909;170;23
Muscicapella_hodgsoni;0.00700525394045534;8;0;2
Musophaga_violacea;0.0258823181811467;81;0;3
Myadestes_genibarbis;0.0179556901084480;58;0;3
Myadestes_occidentalis;0.00320512820512821;3;0;2
Myadestes_ralloides;0.0403409023383931;650;12;7
Myadestes_townsendi;0;0;0;3
Myadestes_unicolor;0.00188679245283019;2;0;2
Mycerobas_affinis;0.00974025974025974;9;0;2
Mycerobas_carnipes;0.00432900432900433;4;0;2
Mycteria_americana;0.00258539290636444;16;0;4
Mycteria_ibis;0.0935613682092555;93;0;2
Mycteria_leucocephala;0;0;6;4
Myiagra_albiventris;0;0;0;4
Myiagra_alecto;0.0164705941360331;139;0;5
Myiagra_atra;0.00380228136882129;1;0;2
Myiagra_azureocapilla;0.0208700091619145;55;0;3
Myiagra_caledonica;0.00717703349282297;6;0;2
Myiagra_cyanoleuca;0.0112882229822860;57;0;4
Myiagra_ferrocyanea;0.00989330746847721;153;0;6
Myiagra_hebetior;0.00763013255738765;118;0;6
Myiagra_inquieta;0.00484966052376334;30;0;4
Myiagra_oceanica;0.00709219858156028;3;0;2
Myiagra_pluto;0.00248756218905473;1;0;2
Myiagra_rubecula;0.00743614613643712;46;0;4
Myiagra_ruficollis;0.00484966052376334;30;0;4
Myiagra_vanikorensis;0;0;0;2
Myiarchus_antillarum;0;0;0;3
Myiarchus_cinerascens;0;0;0;2
Myiarchus_magnirostris;0.00123076923076923;12;0;5
Myiarchus_nugator;0.000683760683760684;4;0;4
Myiarchus_panamensis;0.00102564102564103;1;0;2
Myiarchus_sagrae;0.00888888888888889;26;0;3
Myiarchus_stolidus;0.00820512820512821;24;0;3
Myiarchus_tuberculifer;0.0300854700854701;88;0;3
Myiarchus_tyrannulus;0.0150553306342780;2789;0;20
Myiarchus_validus;0.00341880341880342;20;0;4
Myiarchus_yucatanensis;0;0;0;2
Myioborus_albifacies;0.00163599343666477;28;0;6
Myioborus_albifrons;0.00245183887915937;28;0;5
Myioborus_brunniceps;0.0255326143730605;437;0;6
Myioborus_cardonai;0;0;0;2
Myioborus_castaneocapilla;0.0143440914018848;344;0;7
Myioborus_flavivertex;0.00104073743681237;7;0;4
Myioborus_melanocephalus;0.00753690267700776;241;0;8
Myioborus_miniatus;0.0221416062046535;2301;0;14
Myioborus_ornatus;0.00175131348511384;20;0;5
Myioborus_pictus;0.000875656742556918;6;0;4
Myioborus_torquatus;0.00175131348511384;6;0;3
Myiomela_albiventris;0.0128925912404722;5827;0;30
Myiomela_major;0.00200622482427716;309;0;18
Myiornis_ecaudatus;0.000957854406130268;1;0;2
Myophonus_caeruleus;0.0647483160791472;193;0;3
Myornis_senilis;0.0159235668789809;5;0;2
Myrmeciza_berlepschi;0.00100200400801603;1;0;2
Myrmeciza_castanea;0.00916496945010183;9;0;2
Myrmeciza_exsul;0.00692728049029139;142;0;7
Myrmeciza_fortis;0.0340681362725451;34;0;2
Myrmeciza_hemimelaena;0.0150425531079045;32324;0;67
Myrmeciza_immaculata;0.00480604188122211;14;0;3
Myrmeciza_laemosticta;0;0;0;2
Myrmeciza_longipes;0.0153565561806402;46;0;3
Myrmecocichla_aethiops;0.0682634730538922;57;0;2
Myrmecocichla_albifrons;0;0;0;2
Myrmecocichla_arnoti;0.0694722778891116;416;0;4
Myrmecocichla_cinnamomeiventris;0.0347091018063990;338;0;5
Myrmecocichla_formicivora;0.00300902708124373;3;0;2
Myrmecocichla_melaena;0.0711422845691383;71;0;2
Myrmoborus_myotherinus;0.00200400801603206;2;0;2
Myrmochanes_hemileucus;0.000653286138048767;2;0;3
Myrmorchilus_strigilatus;0.0130260521042084;13;0;2
Myrmornis_torquata;0.0193854777425128;58;6;4
Myrmothera_campanisona;0.0373675040307900;82;0;4
Myrmotherula_ambigua;0.00287356321839080;3;0;2
Myrmotherula_assimilis;0.0181992337164751;19;0;2
Myrmotherula_axillaris;0.0248451933420949;659702;0;230
Myrmotherula_behni;0.0216953703063854;65;0;3
Myrmotherula_brachyura;0.0121328224776501;38;0;3
Myrmotherula_cherriei;0.0503915560095335;148;0;3
Myrmotherula_grisea;0.00574712643678161;6;0;2
Myrmotherula_gularis;0.00193913888653093;3825;0;64
Myrmotherula_guttata;0.00383141762452107;4;0;2
Myrmotherula_gutturalis;0;0;0;2
Myrmotherula_hauxwelli;0.0203915287634527;295;36;11
Myrmotherula_ignota;0.000638569604086845;2;0;3
Myrmotherula_iheringi;0.0124656377089623;299;0;10
Myrmotherula_klagesi;0.00191570881226054;2;0;2
Myrmotherula_longicauda;0.0162835249042146;17;0;2
Myrmotherula_longipennis;0.0248919107180043;347;36;11
Myrmotherula_luctuosa;0;0;36;1
Myrmotherula_menetriesii;0.0294420258140803;90;0;3
Myrmotherula_minor;0.00287356321839080;3;0;2
Myrmotherula_multostriata;0.00531458830816166;16;0;3
Myrmotherula_pacifica;0.0393165984160324;229;0;4
Myrmotherula_schisticolor;0.0266551071178932;555;0;7
Myrmotherula_sclateri;0.0201149425287356;21;0;2
Myrmotherula_surinamensis;0.0250493440148613;72;0;3
Myrmotherula_unicolor;0.0220517737296261;23;0;2
Myrmotherula_urosticta;0.00191570881226054;2;0;2
Mystacornis_crossleyi;0.0337736808364834;88;0;3
Myzomela_sanguinolenta;0;0;0;2
Myzornis_pyrrhoura;0.00151285930408472;1;0;2
Napothera_brevicaudata;0.00673724735322425;7;4;3
Napothera_crassa;0.000875656742556918;1;4;3
Napothera_epilepidota;0.0609778769287972;164;6;4
Nasica_longirostris;0.00472602258183308;14;0;3
Necrosyrtes_monachus;0.00117478524269249;12;0;5
Nectarinia_comorensis;0;0;0;3
Nectarinia_coquerellii;0;0;0;3
Nectarinia_dussumieri;0.00156250000000000;3;0;4
Nectarinia_humbloti;0.0187412118695313;85;0;6
Nectarinia_jugularis;0.0317919923553198;7011;0;21
Nectarinia_oritis;0.0114871367799253;1516;0;22
Nectarinia_sovimanga;0.00667208460816773;42;0;7
Neochen_jubata;NaN;0;2;2
Neochmia_modesta;0.000875656742556918;1;0;2
Neochmia_temporalis;0.00216450216450216;2;0;2
Neocossyphus_poensis;0.0555491243633427;127;6;4
Neocossyphus_rufus;0.0838343353373414;251;6;4
Neoctantes_niger;0;0;0;2
Neolalage_banksiana;0.000969932104752667;1;0;2
Neomixis_flavoviridis;0;0;0;2
Neomorphus_geoffroyi;0.0735586481113320;74;10;4
Neopelma_chrysocephalum;0;0;0;2
Neopelma_sulphureiventer;0.00235294117647059;1;0;2
Neophema_chrysogaster;0;0;0;1
Neophron_percnopterus;0.0451501860885573;270;0;4
Neopsittacus_pullicauda;0.0112233445566779;10;0;2
Neospiza_concolor;0.00521998508575690;14;0;3
Neothraupis_fasciata;0;0;0;2
Nesillas_typica;0.00408580183861083;4;0;2
Nesocichla_eremita;0.00100200400801603;1;0;2
Nesoclopeus_woodfordi;0;0;4;3
Nesoctites_micromegas;0.00234040984814979;7;0;3
Nesoenas_mayeri;0;0;0;2
Nesopsar_nigerrimus;0.00353773584905660;3;0;2
Nesospiza_acunhae;0.000392156862745098;9;20;11
Nesospiza_questi;0.000784313725490196;4;0;5
Nesospiza_wilkinsi;0.00108932461873638;25;0;10
Nestor_notabilis;0.00153343173259287;5;4;4
Netta_rufina;0.00397219463753724;4;4;3
Newtonia_amphichroa;0.0126317742720531;24641;138;73
Newtonia_archboldi;0.000968556126824965;51;0;12
Newtonia_brunneicauda;0.0110168942671193;23425;0;74
Niltava_davidi;0.00491891749591955;29;0;4
Niltava_grandis;0.00505720245779981;30;0;4
Niltava_macgrigoriae;0.00717599905228242;42;0;4
Niltava_sundara;0.00118238140029453;24;0;7
Ninox_boobook;0;0;0;1
Ninox_connivens;NaN;0;2;2
Ninox_novaeseelandiae;0.0276663461511027;115;20;7
Ninox_rufa;NaN;0;2;2
Ninox_scutulata;0.0197010592434926;139;0;5
Ninox_strenua;0;0;10;4
Nipponia_nippon;0.000537393640841917;6;20;7
Nisaetus_alboniger;0.00252525252525253;2;14;5
Nisaetus_bartelsi;0;0;0;3
Nisaetus_cirrhatus;0.00755513376259403;660;156;29
Nisaetus_lanceolatus;0;0;4;3
Nisaetus_nanus;0.00303030303030303;8;10;6
Nisaetus_nipalensis;0.00796284496139890;208;118;18
Nisaetus_philippensis;0;0;4;3
Nomonyx_dominicus;0;0;0;2
Nothocrax_urumutum;NaN;0;2;2
Notiomystis_cincta;0;0;4;3
Nucifraga_caryocatactes;0.0205405405405405;19;0;2
Nucifraga_columbiana;0;0;0;1
Numenius_phaeopus;0.0259706556168353;159;0;4
Numenius_tahitiensis;0.00190820314013095;2302;0;51
Nyctanassa_violacea;0.0103063044896839;32;0;3
Nyctibius_bracteatus;0.00304878048780488;2;0;2
Nyctibius_grandis;0.00247568806686316;7;0;3
Nyctibius_griseus;0.00350262697022767;4;0;2
Nyctibius_maculosus;0.000831760264275602;2;0;3
Nycticorax_nycticorax;0.0123347026958093;124;66;10
Nyctiphrynus_mcleodii;0.00262697022767075;3;0;2
Nyctiphrynus_rosenbergi;0;0;0;2
Oceanites_gracilis;0.0227272727272727;3;0;2
Oceanites_maorianus;NaN;0;2;2
Oceanites_oceanicus;0.0189254525063388;624;0;9
Oceanodroma_castro;0.0196675499426481;559;0;8
Oceanodroma_furcata;0.00639181847235539;40;0;4
Oceanodroma_homochroa;0.00155520995334370;1;4;3
Oceanodroma_hornbyi;0;0;0;2
Oceanodroma_leucorhoa;0.0192667671095284;422;14;8
Oceanodroma_melania;0.000819341048555300;2;0;3
Oceanodroma_monorhis;0.00296752814367755;18;8;5
Oceanodroma_monteiroi;0.000958772770853308;1;0;2
Oceanodroma_tethys;0.00239693192713327;15;0;4
Oceanodroma_tristrami;0.000639181847235539;2;0;3
Ochetorhynchus_phoenicurus;0.00305810397553517;3;0;2
Ochetorhynchus_ruficaudus;0.0163098878695209;16;4;3
Ocyceros_gingalensis;0.119866814650388;108;0;2
Ocyphaps_lophotes;0.0366349206349206;81;4;4
Oena_capensis;0.0137254901960784;42;0;3
Oenanthe_bifasciata;0.00522466039707419;5;0;2
Oenanthe_deserti;0.00854700854700855;8;0;2
Oenanthe_hispanica;0.00401695808398486;12;0;3
Oenanthe_isabellina;0.00406917599186165;4;0;2
Oenanthe_leucopyga;0;0;0;2
Oenanthe_lugens;0.0240722166499498;24;0;2
Oenanthe_monticola;0.00341458909763132;34;0;5
Oenanthe_oenanthe;0.00954016654727948;97;0;5
Oenanthe_picata;0.00249687890137328;8;0;3
Oncostoma_cinereigulare;0;0;0;2
Onychorhynchus_coronatus;0.0986590038314176;103;0;2
Opisthocomus_hoazin;0.0358849005530507;733;14;8
Oporornis_agilis;0.0467772541073780;152;0;3
Oporornis_formosus;0.00187929492370448;6;0;3
Oporornis_philadelphia;0.00299013412495469;8;0;3
Oporornis_tolmiei;0.00238657444464324;12;0;4
Oreoica_gutturalis;0.00410870302588832;32;0;5
Oreomystis_bairdi;0.00253164556962025;6;24;6
Oreomystis_mana;0;0;32;7
Oreophasis_derbianus;0.00264546647708630;3;2;3
Oreopholus_ruficollis;NaN;0;2;2
Oreopsar_bolivianus;0;0;0;2
Oreopsittacus_arfaki;0.0171627203401587;36;0;3
Oreoscopus_gutturalis;0.00602409638554217;6;0;2
Oreotrochilus_melanogaster;0;0;0;1
Oriolus_chinensis;0.00142857142857143;4;10;6
Oriolus_flavocinctus;0;0;0;2
Oriolus_oriolus;0.00207900207900208;2;0;2
Ortalis_canicollis;0;0;0;1
Ortalis_motmot;0.0403225806451613;20;0;2
Ortalis_vetula;NaN;0;2;2
Orthonyx_novaeguineae;0.0362508080155139;203;0;7
Orthonyx_spaldingii;0.0163457689536713;44;0;5
Orthonyx_temminckii;0.00166666666666667;1;8;4
Orthopsittaca_manilata;0.000513526723204143;3;0;4
Orthotomus_atrogularis;0.0774443368828654;80;0;2
Orthotomus_cuculatus;0.00676328502415459;7;0;2
Orthotomus_sutorius;0.00560335170497827;16;6;4
Oryzoborus_angolensis;0.00773165777262157;44;0;4
Oryzoborus_funereus;0.00409716441073392;14;6;4
Oryzoborus_maximiliani;NaN;0;2;2
Otidiphaps_nobilis;0.0286413482039568;379;8;4
Otis_tarda;0.00340182500168517;184;160;17
Otus_bakkamoena;0.0539119675079259;526;10;6
Otus_brucei;NaN;0;2;2
Otus_elegans;0.00984392140259042;1023;0;14
Otus_flammeolus;0.0207952727584242;62;12;5
Otus_insularis;0;0;0;2
Otus_lempiji;0.0284268876480062;163;0;4
Otus_lettia;0.0711836971658946;387;8;5
Otus_leucotis;0.0184512655770808;123;40;9
Otus_longicornis;0.0103816700327072;148;24;8
Otus_megalotis;0.00683250937376697;96;12;7
Otus_mirus;0.00230149597238205;2;0;2
Otus_pembaensis;0;0;0;2
Otus_rutilus;0.00325430634503414;754;0;34
Otus_scops;0.0108699739719239;1070;148;19
Otus_semitorques;0.00280254777070065;792;0;25
Otus_spilocephalus;0.0322225778915920;90;4;4
Otus_sunia;0.00697969077222905;39;0;4
Oxylabes_madagascariensis;0.00177345467580006;4;0;3
Oxyruncus_cristatus;0.00200601805416249;2;4;3
Oxyura_australis;0.00386847195357834;4;4;3
Oxyura_jamaicensis;0.00191754554170662;2;0;2
Oxyura_leucocephala;0.0104384133611691;10;0;2
Oxyura_maccoa;0.0168776371308017;16;0;2
Oxyura_vittata;0.0145784496972576;42;0;3
Pachycephala_melanura;0.00983216497233854;1662;0;5
Pachycephala_olivacea;0;0;0;3
Pachycephala_pectoralis;0.0422334705621877;474;32;8
Pachycephala_schlegelii;0;0;0;2
Pachycephala_simplex;0.0160000000000000;10;0;2
Pachycephala_soror;0;0;0;2
Pachyptila_belcheri;0.00246776489394600;1158;0;33
Pachyptila_desolata;0.00189311117320115;1060;0;36
Pachyptila_salvini;0.00115848371695986;140;0;17
Pachyptila_turtur;0.00112612612612613;15;0;6
Pachyptila_vittata;0.00258938897198998;1617;0;38
Pachyramphus_polychopterus;0.0210420841683367;21;0;2
Pagodroma_nivea;NaN;0;2;2
Pagophila_eburnea;0.000346140533056421;1;6;4
Pandion_haliaetus;0.0120491898623343;159071;8382;209
Panurus_biarmicus;0.00682593856655290;6;0;2
Papasula_abbotti;0.0214892764928084;52;0;3
Paradisaea_minor;0.0178359096313912;15;0;2
Paradisaea_raggiana;0.00237358078082371;14;6;5
Paradisaea_rubra;0.00238095238095238;2;0;2
Paradisaea_rudolphi;0.00476190476190476;4;0;2
Paradoxornis_alphonsianus;0.00221982276180820;345;0;19
Paradoxornis_atrosuperciliaris;0.00890251021599533;61;0;4
Paradoxornis_brunneus;0.00175131348511384;2;0;2
Paradoxornis_conspicillatus;0;0;0;2
Paradoxornis_davidianus;NaN;0;2;2
Paradoxornis_fulvifrons;0.00643908424568686;194;0;8
Paradoxornis_gularis;0.00947724590745291;364;18;10
Paradoxornis_guttaticollis;0.00286686431933863;48;10;7
Paradoxornis_heudei;0.00120663650075415;4;0;3
Paradoxornis_nipalensis;0.0489611515054510;1504;16;9
Paradoxornis_paradoxus;0;0;0;2
Paradoxornis_ruficeps;0.0519264448336252;593;0;5
Paradoxornis_unicolor;0.00414477524810275;71;0;6
Paradoxornis_verreauxi;0.00233508464681845;8;0;3
Paradoxornis_webbianus;0.0105459476945735;111774;288;145
Paradoxornis_zappeyi;0;0;0;2
Pardalotus_punctatus;NaN;0;2;2
Pardalotus_striatus;0.0393608105951902;662;8;4
Paroaria_baeri;0.000584282792871750;2;0;3
Paroaria_capitata;0.000978172112087618;39;0;9
Paroaria_coronata;0.00807699813590156;1151;0;17
Paroaria_dominicana;0.00116754232340922;4;0;3
Paroaria_gularis;0.0148179967574800;473;0;8
Paroreomyza_montana;0.000421940928270042;1;24;6
Parotia_lawesii;0.00600673453960863;17;0;3
Parula_americana;0;0;0;4
Parula_gutturalis;0.00280732721961106;32;0;5
Parula_pitiayumi;0.0244626520077994;257;0;5
Parula_superciliosa;0.00131578947368421;9;0;4
Parus_ater;0.0271599903001310;64566;240;90
Parus_atricapillus;0.00116844219764226;1872;594;79
Parus_caeruleus;0.00564850955550975;3300;724;47
Parus_carolinensis;0.00308540981135043;10475;206;105
Parus_cinctus;NaN;0;2;2
Parus_cristatus;0.0105596620908131;10;4;3
Parus_cyanus;0.00127095122077345;39;118;15
Parus_dichrous;0.0209954778179200;121;8;5
Parus_elegans;0.0373280943025540;38;0;2
Parus_fasciiventer;0.00804020100502513;8;0;2
Parus_gambeli;0.0339697703190324;103;6;4
Parus_major;0.0183676252344269;14301;506;54
Parus_montanus;0.0128672549989374;23851;2838;85
Parus_monticolus;0.00389973896843601;43219;1284;164
Parus_niger;0.000998003992015968;1;0;2
Parus_palustris;0.0170522338741113;99265;674;115
Parus_rubidiventris;0.0146228373651422;987;0;15
Parus_rufescens;0.00105272304677509;1178;0;47
Parus_rufonuchalis;0.00252764612954187;16;0;5
Parus_spilonotus;0.00340746409484021;10;6;4
Parus_varius;0.00152290027994812;14;0;5
Parus_venustulus;0.00105385246065551;12;0;6
Parus_xanthogenys;0.00211864406779661;2;0;2
Passer_ammodendri;0.00216450216450216;2;0;2
Passer_domesticus;0.0107597857039598;2377;178;29
Passer_flaveolus;0.00324675324675325;3;0;2
Passer_hispaniolensis;0.00256603709401055;10;0;4
Passer_iagoensis;0.00355555555555556;4;0;2
Passer_insularis;0.00599400599400599;108;0;12
Passer_luteus;0.0725163301499179;399;0;4
Passer_melanurus;0.00371878592217575;10;0;3
Passer_montanus;0.00682960456260938;564;128;20
Passer_rutilans;0.00793650793650794;22;0;3
Passerculus_sandwichensis;0.00457459207459207;14;0;3
Passerella_iliaca;0.0148345414873923;341;22;12
Passerina_amoena;0.00262697022767075;3;0;2
Passerina_caerulea;0.00350262697022767;4;0;2
Passerina_ciris;0.000875656742556918;1;0;2
Passerina_cyanea;0.00495653867127255;46;0;5
Passerina_leclancherii;0.00552928348144605;7418;0;61
Passerina_rositae;0.00175131348511384;2;0;2
Passerina_versicolor;0.00175131348511384;2;0;2
Patagioenas_fasciata;0.00159395477891257;27;4;3
Patagioenas_leucocephala;0;0;0;2
Patagioenas_subvinacea;0.00315925209542231;49;0;6
Pauxi_pauxi;0.00316025437976657;9;4;4
Pauxi_unicornis;0.00981967078639396;11;8;4
Pavo_muticus;0.0116547126872383;66;6;5
Pelagodroma_marina;0.0320941463673513;116;12;5
Pelecanoides_urinatrix;NaN;0;2;2
Pelecanus_occidentalis;0.00619195046439629;2;4;3
Pelecanus_onocrotalus;0.0355987055016181;11;0;2
Pellorneum_albiventre;0.117870722433460;124;0;2
Pellorneum_capistratum;0.0899376669634907;101;0;2
Pellorneum_ruficeps;0.0205721065910731;3551;0;19
Penelope_purpurascens;0.0212931378096198;24;0;3
Penelope_superciliaris;0.0198300283286119;7;0;2
Penelopides_affinis;0.0154015401540154;14;0;2
Penelopides_manillae;0.0255623721881391;25;4;3
Penelopides_panini;0.00193487587868561;38;10;9
Penelopides_samarensis;0.0121012101210121;11;0;2
Penelopina_nigra;NaN;0;2;2
Perdicula_asiatica;NaN;0;2;2
Perdix_dauurica;0.00280957346653573;64;14;8
Perdix_hodgsoniae;0.00740088105726872;84;0;5
Pericrocotus_ethologus;0.0105769230769231;11;0;2
Perisoreus_canadensis;NaN;0;2;2
Perissocephalus_tricolor;0.00501002004008016;5;4;3
Pernis_apivorus;0.0641282565130261;128;8;4
Pernis_celebensis;0.00200803212851406;2;0;3
Pernis_ptilorhyncus;0.0170395869191050;1188;0;21
Petrochelidon_fulva;0.00699033142029885;676;0;15
Petrochelidon_rufocollaris;0.00217155266015201;2;0;2
Petroica_australis;0.00521927963104434;65;12;8
Petroica_goodenovii;0;0;12;1
Petroica_macrocephala;0.00638655462184874;76;16;9
Petroica_multicolor;0.0400000000000000;17;0;2
Petroica_phoenicea;0;0;0;1
Petroica_rosea;0.00155279503105590;1;0;2
Petroica_traversi;NaN;0;2;2
Petronia_petronia;0.0329608645251351;167;0;4
Petronia_xanthocollis;0.00351076295660679;4;0;3
Peucedramus_taeniatus;0.00717387028821068;19;0;3
Pezoporus_wallicus;0.0119702540391696;3160;54;28
Phacellodomus_ruber;0.00400801603206413;4;0;2
Phacellodomus_rufifrons;0.00601202404809619;6;0;2
Phaenicophaeus_superciliosus;NaN;0;2;2
Phaenicophilus_palmarum;0.00191754554170662;2;0;2
Phaenostictus_mcleannani;0.00184170754480971;11;0;4
Phaeothlypis_fulvicauda;0.0427425061635205;1322;16;9
Phaeothlypis_rivularis;0.0313906406802737;358;0;5
Phaethon_lepturus;0.0626102292768959;71;0;2
Phaethon_rubricauda;0.0245614035087719;28;4;3
Phaethornis_malaris;0;0;4;1
Phaethornis_superciliosus;NaN;0;2;2
Phainopepla_nitens;0.000689453570613735;2;0;3
Phalacrocorax_pelagicus;0.203473945409429;164;4;3
Phalacrocorax_urile;NaN;0;2;2
Phalaenoptilus_nuttallii;0;0;0;3
Phalcoboenus_australis;0;0;6;4
Phalcoboenus_megalopterus;0;0;0;3
Phapitreron_amethystinus;0.000993048659384310;1;0;2
Phapitreron_leucotis;0;0;0;2
Phaps_chalcoptera;0.00290979631425800;3;0;2
Pheucticus_aureoventris;0.0130293159609121;12;0;2
Pheucticus_ludovicianus;0.00653168206171123;95;0;6
Philemon_corniculatus;0.00191754554170662;2;0;2
Philepitta_castanea;0;0;0;2
Philesturnus_carunculatus;0.00132275132275132;1;0;2
Philomachus_pugnax;0;0;0;2
Philydor_atricapillus;0.00104821802935010;1;0;2
Phlegopsis_erythroptera;0.0140357978650458;22;8;4
Phlegopsis_nigromaculata;0.0156345406103395;298;146;16
Phleocryptes_melanops;0.00421940928270042;4;0;2
Phodilus_badius;0.0101882389258142;64;16;6
Phoebastria_albatrus;0.00309398715703444;53;0;6
Phoebastria_immutabilis;0.00105078809106830;12;0;5
Phoebastria_nigripes;0.00615652769521306;261;24;13
Phoebetria_fusca;0;0;0;15
Phoebetria_palpebrata;0.000505344168992637;80;36;19
Phoenicircus_nigricollis;0;0;4;3
Phoenicopterus_roseus;0.00195121951219512;2;0;2
Phoenicopterus_ruber;0.0235032526109648;216;0;5
Phoenicurus_auroreus;0.0171243340341264;477;0;8
Phoenicurus_caeruleocephala;0.00100200400801603;1;0;2
Phoenicurus_erythrogastrus;0.0162716073041301;48;0;3
Phoenicurus_erythronotus;0;0;0;2
Phoenicurus_frontalis;0.000997856446102362;10;0;5
Phoenicurus_moussieri;0.00100200400801603;6;0;4
Phoenicurus_ochruros;0.0320686623137644;7141;0;23
Phoenicurus_phoenicurus;0.0250726040687220;847;0;9
Phoenicurus_schisticeps;0.00203458799593082;2;0;2
Phrygilus_alaudinus;0.00704563513007405;76;0;6
Phrygilus_atriceps;0.00431176832793852;39;0;5
Phrygilus_carbonarius;0.000544070070383931;3;0;4
Phrygilus_dorsalis;0;0;0;2
Phrygilus_erythronotus;0.0118116001720714;64;0;4
Phrygilus_fruticeti;0.00682226330101366;129;0;7
Phrygilus_gayi;0.00596879944594509;13;0;3
Phrygilus_patagonicus;0.00649548774843440;35;0;4
Phrygilus_plebejus;0.00352350533323781;32;0;5
Phrygilus_punensis;0.00219636229990852;6;0;3
Phrygilus_unicolor;0.0250010482257455;735;0;9
Phyllanthus_atripennis;0.0159574468085106;18;4;3
Phyllastrephus_cabanisi;0.0100919488674591;180;0;8
Phyllastrephus_icterinus;0;0;4;3
Phylloscopus_affinis;0.0495334064013963;9900;36;27
Phylloscopus_armandii;0.0327944039581864;2321;0;15
Phylloscopus_bonelli;0.0129983987415585;70;0;4
Phylloscopus_borealis;0.00408574610509216;1681;56;31
Phylloscopus_borealoides;0.00594585509048411;34;0;4
Phylloscopus_canariensis;0.00451821935197894;10;0;3
Phylloscopus_cantator;0;0;0;3
Phylloscopus_cebuensis;0.00882028665931643;8;0;2
Phylloscopus_chloronotus;0.00490523968784838;102;40;12
Phylloscopus_claudiae;0.00353983387183908;821;0;27
Phylloscopus_collybita;0.0109097276741029;1562;0;18
Phylloscopus_coronatus;0.00624107808444916;85;0;6
Phylloscopus_davisoni;0.0229232638591245;2362;0;18
Phylloscopus_forresti;0.0162141779788839;43;0;4
Phylloscopus_fuligiventer;0.0176678445229682;15;0;2
Phylloscopus_fuscatus;0.0262662127928695;8933;64;34
Phylloscopus_goodsoni;0.00390059395768530;355;0;16
Phylloscopus_griseolus;0.00108844776048593;11;0;6
Phylloscopus_hainanus;0.00152671755725191;15;0;6
Phylloscopus_humei;0.0181368962767665;234;0;6
Phylloscopus_ibericus;0.0121173562077810;37;0;3
Phylloscopus_ijimae;0.0412173333504223;107;0;3
Phylloscopus_inornatus;0.00739430901219139;116;24;8
Phylloscopus_kansuensis;0.00904977375565611;40;0;5
Phylloscopus_maculipennis;0.00448737609500943;28;8;5
Phylloscopus_magnirostris;0.00754779459304128;74;0;5
Phylloscopus_nitidus;0.000996015936254980;1;0;2
Phylloscopus_occipitalis;0.0243316021213263;322;0;6
Phylloscopus_ogilviegranti;0.00247182842602690;34;0;7
Phylloscopus_orientalis;0.00135787961874918;4;0;3
Phylloscopus_proregulus;0.00970128703846822;331;126;15
Phylloscopus_pulcher;0.00830654645883223;15047;236;64
Phylloscopus_reguloides;0.0206469131216030;11213;76;40
Phylloscopus_ricketti;0.00404926622226127;52;0;6
Phylloscopus_schwarzi;0.00341853701741671;31;0;5
Phylloscopus_sibilatrix;0.0110024770665529;30;0;3
Phylloscopus_sindianus;0.0110619469026549;30;0;3
Phylloscopus_subaffinis;0.000429000429000429;6;0;7
Phylloscopus_tenellipes;0.0202577358014497;55;0;3
Phylloscopus_trivirgatus;0.0543840177580466;49;0;2
Phylloscopus_trochiloides;0.0315094700840849;1404;0;11
Phylloscopus_trochilus;0.00418761859320044;1212;0;25
Phylloscopus_tytleri;0.00669642857142857;6;0;2
Phylloscopus_xanthoschistos;0.00514866044260445;55;0;6
Phylloscopus_yunnanensis;0.0121369272438791;115;10;7
Phytotoma_rutila;0.00100200400801603;1;0;2
Piaya_cayana;0.0179671045650672;21639;400;53
Pica_hudsonia;NaN;0;2;2
Pica_pica;0.0220521104293291;427615;374;188
Picathartes_gymnocephalus;0.000741144252611607;2;0;3
Picoides_albolarvatus;0.00169682295484370;5994;0;81
Picoides_arcticus;0.000985221674876847;1;0;2
Picoides_borealis;0.00401613344548375;12;0;3
Picoides_fumigatus;0.00396432111000991;4;0;2
Picoides_nuttallii;0;0;0;2
Picoides_pubescens;0.00323619348755479;31;20;7
Picoides_scalaris;0.00135158278358920;4;0;3
Picoides_stricklandi;0.0548252638830824;153;0;3
Picoides_tridactylus;0.0484576981898891;9824;484;33
Picoides_villosus;0.00690099546304233;3976;68;35
Piculus_chrysochloros;0.0240799296759854;74;6;4
Piculus_flavigula;0.0125288493241016;38;0;3
Piculus_leucolaemus;0.00132013201320132;8;0;4
Picumnus_aurifrons;0.0706152932975584;419;0;4
Picumnus_cirratus;0.0201409869083585;20;0;2
Picumnus_innominatus;0.0629699248120301;67;0;2
Picus_canus;0.00654383487556527;44;4;5
Picus_chlorolophus;0.0593406593406593;27;0;2
Picus_erythropygius;0.00207900207900208;1;0;2
Picus_flavinucha;0.0291060291060291;14;4;3
Picus_mentalis;NaN;0;2;2
Picus_rabieri;0;0;0;2
Picus_squamatus;NaN;0;2;2
Picus_vaillantii;0.0117370892018779;5;0;2
Picus_viridanus;0;0;4;3
Picus_viridis;0.00511596025792584;46;32;9
Picus_vittatus;0.00671140939597315;3;0;2
Picus_xanthopygaeus;NaN;0;2;2
Pinarocorys_erythropygia;0.00688705234159780;5;0;2
Pinarocorys_nigricans;0.00165562913907285;1;0;2
Pinaroloxias_inornata;0.00598791801652565;80;0;6
